real,expected,error,set
16.773406909999999,15.808400142117394,-0.965006767882604,train
16.021591940000000,15.808400142117394,-0.213191797882606,train
11.476728489999999,13.603057470151493,2.126328980151493,train
15.736615550000000,15.808400142117394,0.071784592117394,train
20.466066800000000,15.808400142117394,-4.657666657882606,train
18.040177600000000,15.808400142117394,-2.231777457882606,train
17.384307329999999,15.808400142117394,-1.575907187882605,train
17.929060520000000,15.808400142117394,-2.120660377882606,train
16.923490269999999,13.603057470151493,-3.320432799848506,train
12.583872059999999,13.603057470151493,1.019185410151493,train
10.865549250000001,13.603057470151493,2.737508220151492,train
13.523255260000001,15.808400142117394,2.285144882117393,train
14.481849750000000,15.808400142117394,1.326550392117394,train
10.691067510000000,15.808400142117394,5.117332632117394,train
10.600696279999999,15.808400142117394,5.207703862117395,train
13.917179880000001,15.808400142117394,1.891220262117393,train
19.711899270000000,15.808400142117394,-3.903499127882606,train
13.511125800000000,15.808400142117394,2.297274342117394,train
14.406474879999999,15.808400142117394,1.401925262117395,train
14.242241840000000,13.603057470151493,-0.639184369848508,train
18.460352050000001,15.808400142117394,-2.651951907882607,train
18.594563170000001,15.808400142117394,-2.786163027882607,train
17.895425390000000,15.808400142117394,-2.087025247882606,train
12.665333290000000,11.397714798185584,-1.267618491814416,train
10.905544040000001,15.808400142117394,4.902856102117394,train
12.270947400000001,13.603057470151493,1.332110070151492,train
10.537235040000001,15.808400142117394,5.271165102117394,train
13.426811850000000,15.808400142117394,2.381588292117394,train
18.411974030000000,15.808400142117394,-2.603573887882606,train
14.786277999999999,15.808400142117394,1.022122142117395,train
16.284006380000001,15.808400142117394,-0.475606237882607,train
17.071126679999999,15.808400142117394,-1.262726537882605,train
7.349415996000000,13.603057470151493,6.253641474151492,train
16.012726560000001,15.808400142117394,-0.204326417882607,train
13.268118510000001,15.808400142117394,2.540281632117393,train
12.234891350000000,13.603057470151493,1.368166120151493,train
17.285519789999999,13.603057470151493,-3.682462319848506,train
10.213190440000000,15.808400142117394,5.595209702117394,train
15.633990989999999,15.808400142117394,0.174409152117395,train
16.428298340000001,13.603057470151493,-2.825240869848509,train
18.824956640000000,15.808400142117394,-3.016556497882606,train
19.661091630000001,15.808400142117394,-3.852691487882607,train
13.048636810000000,15.808400142117394,2.759763332117394,train
11.102425560000000,15.808400142117394,4.705974582117394,train
